#{"t_start": 1718461803.0062377, "env_id": "None"}
r,l,t
10.0,10,37.354572
9.0,9,37.354619
10.0,10,37.363168
10.0,10,37.363241
9.0,9,37.368753
11.0,11,37.373728
11.0,11,37.373784
13.0,13,37.382925
13.0,13,37.382999
9.0,9,37.386911
9.0,9,37.391032
10.0,10,37.39186
8.0,8,37.396734
10.0,10,37.40521
11.0,11,37.405282
10.0,10,37.406719
10.0,10,37.407548
11.0,11,37.418761
10.0,10,37.420248
10.0,10,37.420298
8.0,8,37.420323
9.0,9,37.427969
9.0,9,37.436239
9.0,9,37.437647
10.0,10,37.441068
11.0,11,37.445186
11.0,11,37.446647
8.0,8,37.450794
10.0,10,37.456267
11.0,11,37.461527
11.0,11,37.464942
10.0,10,37.465766
10.0,10,37.467158
10.0,10,37.475919
10.0,10,37.479904
10.0,10,37.480656
11.0,11,37.48474
10.0,10,37.488667
11.0,11,37.494481
9.0,9,37.494557
10.0,10,37.498629
10.0,10,37.502887
11.0,11,37.506882
9.0,9,37.51273
11.0,11,37.512789
12.0,12,37.517148
10.0,10,37.52132
9.0,9,37.522142
10.0,10,37.528659
11.0,11,37.537673
10.0,10,37.537736
11.0,11,37.543844
12.0,12,37.54392
10.0,10,37.55427
11.0,11,37.555493
11.0,11,37.55554
10.0,10,37.560773
12.0,12,37.568918
9.0,9,37.574743
12.0,12,37.575608
13.0,13,37.580985
11.0,11,37.585404
12.0,12,37.590666
10.0,10,37.592931
11.0,11,37.592987
10.0,10,37.602307
10.0,10,37.603168
9.0,9,37.612649
9.0,9,37.612726
13.0,13,37.617087
12.0,12,37.624022
13.0,13,37.624083
10.0,10,37.629217
12.0,12,37.640103
12.0,12,37.641034
10.0,10,37.647002
13.0,13,37.652259
10.0,10,37.657541
12.0,12,37.657618
10.0,10,37.658417
12.0,12,37.668904
9.0,9,37.674154
10.0,10,37.677999
12.0,12,37.678075
10.0,10,37.678893
10.0,10,37.68982
10.0,10,37.695065
12.0,12,37.69598
11.0,11,37.696046
11.0,11,37.703389
13.0,13,37.715127
9.0,9,37.715203
10.0,10,37.716004
13.0,13,37.721213
12.0,12,37.725015
9.0,9,37.731542
10.0,10,37.731989
11.0,11,37.740053
9.0,9,37.74249
10.0,10,37.744087
9.0,9,37.750119
10.0,10,37.758254
10.0,10,37.759843
11.0,11,37.760689
13.0,13,37.766646
12.0,12,37.775481
11.0,11,37.776344
9.0,9,37.780084
12.0,12,37.781698
10.0,10,37.790485
9.0,9,37.796462
12.0,12,37.797347
12.0,12,37.798199
10.0,10,37.805503
11.0,11,37.811296
11.0,11,37.818055
12.0,12,37.818134
11.0,11,37.822505
11.0,11,37.82335
11.0,11,37.829211
9.0,9,37.834396
10.0,10,37.838811
11.0,11,37.845679
12.0,12,37.847209
11.0,11,37.85234
9.0,9,37.860548
11.0,11,37.861416
11.0,11,37.866676
11.0,11,37.867769
10.0,10,37.875777
10.0,10,37.877639
12.0,12,37.881412
10.0,10,37.882983
10.0,10,37.891036
12.0,12,37.896615
11.0,11,37.898161
11.0,11,37.89902
10.0,10,37.906287
11.0,11,37.90849
11.0,11,37.913968
9.0,9,37.914046
9.0,9,37.921619
12.0,12,37.922709
9.0,9,37.931976
15.0,15,37.933576
12.0,12,37.937969
12.0,12,37.942456
12.0,12,37.944035
10.0,10,37.951443
9.0,9,37.956019
10.0,10,37.960495
10.0,10,37.962103
9.0,9,37.967954
13.0,13,37.975767
10.0,10,37.976621
12.0,12,37.982598
11.0,11,37.983461
9.0,9,37.992866
12.0,12,37.993666
12.0,12,37.997425
9.0,9,37.998991
11.0,11,38.007773
10.0,10,38.013745
11.0,11,38.015376
13.0,13,38.015444
10.0,10,38.022691
9.0,9,38.029485
13.0,13,38.029563
10.0,10,38.034782
9.0,9,38.034858
13.0,13,38.043563
9.0,9,38.045898
13.0,13,38.05373
11.0,11,38.060983
12.0,12,38.061836
13.0,13,38.067813
14.0,14,38.073365
8.0,8,38.073442
11.0,11,38.077764
11.0,11,38.078639
14.0,14,38.090127
10.0,10,38.098251
11.0,11,38.098328
9.0,9,38.098364
13.0,13,38.099869
11.0,11,38.115136
10.0,10,38.115213
10.0,10,38.115242
12.0,12,38.119671
12.0,12,38.124788
9.0,9,38.131499
10.0,10,38.1353
9.0,9,38.136153
12.0,12,38.140512
10.0,10,38.145031
9.0,9,38.153085
11.0,11,38.155264
9.0,9,38.155316
11.0,11,38.163158
9.0,9,38.163591
11.0,11,38.170535
11.0,11,38.179083
10.0,10,38.179945
12.0,12,38.180012
13.0,13,38.184446
11.0,11,38.194607
9.0,9,38.226251
11.0,11,38.227435
13.0,13,38.228316
12.0,12,38.23705
12.0,12,38.243656
10.0,10,38.243716
11.0,11,38.248853
9.0,9,38.255542
13.0,13,38.260024
10.0,10,38.265997
12.0,12,38.267578
11.0,11,38.276424
13.0,13,38.277304
12.0,12,38.281783
12.0,12,38.287597
10.0,10,38.28767
13.0,13,38.29821
13.0,13,38.298959
13.0,13,38.303479
9.0,9,38.303555
12.0,12,38.312278
9.0,9,38.314494
11.0,11,38.319592
9.0,9,38.319651
11.0,11,38.328164
9.0,9,38.329054
11.0,11,38.335626
10.0,10,38.344164
9.0,9,38.345775
13.0,13,38.34621
12.0,12,38.349847
10.0,10,38.363091
13.0,13,38.363935
9.0,9,38.364003
11.0,11,38.369197
12.0,12,38.377299
10.0,10,38.382759
12.0,12,38.385022
9.0,9,38.385081
13.0,13,38.392875
10.0,10,38.394485
11.0,11,38.40096
9.0,9,38.404694
9.0,9,38.410454
12.0,12,38.414229
13.0,13,38.414305
10.0,10,38.420437
12.0,12,38.429232
12.0,12,38.431421
12.0,12,38.435134
14.0,14,38.436713
10.0,10,38.441198
11.0,11,38.447038
9.0,9,38.450769
9.0,9,38.451629
11.0,11,38.464202
12.0,12,38.464278
9.0,9,38.468724
10.0,10,38.470325
13.0,13,38.479738
9.0,9,38.480515
10.0,10,38.484255
12.0,12,38.490039
11.0,11,38.494496
9.0,9,38.499215
11.0,11,38.500071
10.0,10,38.500944
12.0,12,38.514838
12.0,12,38.515698
11.0,11,38.51729
10.0,10,38.521084
11.0,11,38.521157
9.0,9,38.530759
11.0,11,38.535934
9.0,9,38.536011
10.0,10,38.541091
13.0,13,38.546334
11.0,11,38.551569
10.0,10,38.553159
11.0,11,38.557518
12.0,12,38.56503
12.0,12,38.570198
12.0,12,38.575482
9.0,9,38.575559
12.0,12,38.580655
12.0,12,38.586574
12.0,12,38.591748
10.0,10,38.596134
9.0,9,38.596996
12.0,12,38.600742
11.0,11,38.607426
9.0,9,38.612569
11.0,11,38.616383
9.0,9,38.616457
12.0,12,38.622234
11.0,11,38.63173
9.0,9,38.632596
10.0,10,38.633466
12.0,12,38.634316
9.0,9,38.642293
10.0,10,38.648901
11.0,11,38.653682
11.0,11,38.65449
13.0,13,38.654556
10.0,10,38.65889
12.0,12,38.671949
9.0,9,38.672009
11.0,11,38.680837
12.0,12,38.681729
12.0,12,38.682573
9.0,9,38.688317
12.0,12,38.697091
9.0,9,38.697944
11.0,11,38.701708
11.0,11,38.703303
12.0,12,38.713608
12.0,12,38.718745
9.0,9,38.719627
12.0,12,38.719693
11.0,11,38.719721
12.0,12,38.734283
9.0,9,38.738097
9.0,9,38.738174
10.0,10,38.742684
13.0,13,38.744467
10.0,10,38.757237
10.0,10,38.758242
11.0,11,38.758313
13.0,13,38.769127
9.0,9,38.769204
10.0,10,38.783159
9.0,9,38.787409
11.0,11,38.788309
12.0,12,38.789325
11.0,11,38.789398
11.0,11,38.812296
12.0,12,38.812378
10.0,10,38.812397
10.0,10,38.812414
14.0,14,38.817093
9.0,9,38.83113
10.0,10,38.831592
12.0,12,38.837006
12.0,12,38.837082
12.0,12,38.841728
9.0,9,38.854091
10.0,10,38.856698
14.0,14,38.864304
13.0,13,38.865921
13.0,13,38.866782
11.0,11,38.874918
10.0,10,38.883526
11.0,11,38.88513
11.0,11,38.890423
12.0,12,38.890497
10.0,10,38.899116
10.0,10,38.900634
12.0,12,38.906518
11.0,11,38.910981
12.0,12,38.915406
10.0,10,38.916254
11.0,11,38.921499
12.0,12,38.928134
12.0,12,38.936706
12.0,12,38.937584
12.0,12,38.938431
10.0,10,38.942186
9.0,9,38.9529
12.0,12,38.953749
9.0,9,38.953816
9.0,9,38.957525
11.0,11,38.963281
10.0,10,38.975936
10.0,10,38.976787
13.0,13,38.977704
12.0,12,38.977778
10.0,10,38.98574
9.0,9,38.99234
9.0,9,38.996814
10.0,10,38.996901
9.0,9,39.001957
13.0,13,39.006458
11.0,11,39.013017
10.0,10,39.017411
12.0,12,39.021906
9.0,9,39.022768
12.0,12,39.023615
10.0,10,39.037354
11.0,11,39.037433
10.0,10,39.0432
11.0,11,39.043275
13.0,13,39.047984
12.0,12,39.058954
12.0,12,39.05903
10.0,10,39.060562
13.0,13,39.068899
12.0,12,39.068977
10.0,10,39.078155
10.0,10,39.078231
12.0,12,39.087624
10.0,10,39.088414
11.0,11,39.09217
10.0,10,39.097971
11.0,11,39.10238
11.0,11,39.108472
14.0,14,39.112956
13.0,13,39.113814
11.0,11,39.118923
16.0,16,39.129141
10.0,10,39.130333
14.0,14,39.133989
14.0,14,39.138611
14.0,14,39.14385
13.0,13,39.153955
15.0,15,39.154033
13.0,13,39.158381
10.0,10,39.160002
13.0,13,39.16007
10.0,10,39.170784
11.0,11,39.175714
11.0,11,39.181823
12.0,12,39.184022
14.0,14,39.188484
9.0,9,39.197268
12.0,12,39.198851
12.0,12,39.203357
11.0,11,39.204971
12.0,12,39.238895
10.0,10,39.24415
13.0,13,39.245027
10.0,10,39.245865
11.0,11,39.254755
13.0,13,39.261491
10.0,10,39.262353
13.0,13,39.266876
10.0,10,39.27249
13.0,13,39.272561
9.0,9,39.285629
11.0,11,39.286496
9.0,9,39.295555
11.0,11,39.29563
14.0,14,39.302308
10.0,10,39.303905
13.0,13,39.312485
10.0,10,39.313357
11.0,11,39.314215
9.0,9,39.319325
10.0,10,39.329866
12.0,12,39.329945
9.0,9,39.333716
10.0,10,39.333789
10.0,10,39.343102
11.0,11,39.35021
12.0,12,39.351054
11.0,11,39.351121
11.0,11,39.351147
9.0,9,39.358757
11.0,11,39.370118
13.0,13,39.370976
11.0,11,39.378316
14.0,14,39.379177
15.0,15,39.380023
9.0,9,39.388774
10.0,10,39.397455
10.0,10,39.399035
12.0,12,39.402806
11.0,11,39.403668
10.0,10,39.413332
13.0,13,39.41995
9.0,9,39.420011
10.0,10,39.420031
12.0,12,39.42492
11.0,11,39.434424
10.0,10,39.440203
11.0,11,39.441089
13.0,13,39.446296
12.0,12,39.446369
11.0,11,39.452116
9.0,9,39.456639
9.0,9,39.461046
9.0,9,39.465557
11.0,11,39.467172
9.0,9,39.471684
11.0,11,39.481259
11.0,11,39.483492
13.0,13,39.483547
11.0,11,39.490361
9.0,9,39.490439
11.0,11,39.501493
9.0,9,39.505341
9.0,9,39.505414
10.0,10,39.511082
12.0,12,39.515563
9.0,9,39.521552
10.0,10,39.522407
13.0,13,39.53052
9.0,9,39.530597
13.0,13,39.537507
11.0,11,39.542076
10.0,10,39.542152
9.0,9,39.546544
14.0,14,39.553301
10.0,10,39.557809
11.0,11,39.563703
12.0,12,39.568287
13.0,13,39.568362
13.0,13,39.575276
12.0,12,39.582213
10.0,10,39.583034
10.0,10,39.584609
13.0,13,39.592367
11.0,11,39.602018
11.0,11,39.602879
11.0,11,39.606667
11.0,11,39.608252
11.0,11,39.616532
14.0,14,39.627506
13.0,13,39.62759
15.0,15,39.629366
15.0,15,39.63741
14.0,14,39.638986
10.0,10,39.644206
12.0,12,39.64875
10.0,10,39.654661
15.0,15,39.659956
11.0,11,39.66003
15.0,15,39.670681
14.0,14,39.675123
13.0,13,39.67964
12.0,12,39.681276
13.0,13,39.68212
16.0,16,39.703393
16.0,16,39.704253
15.0,15,39.705178
12.0,12,39.705252
14.0,14,39.71259
11.0,11,39.724074
12.0,12,39.726416
13.0,13,39.730197
13.0,13,39.734639
16.0,16,39.73549
14.0,14,39.747266
11.0,11,39.751703
13.0,13,39.756154
14.0,14,39.75622
16.0,16,39.762913
11.0,11,39.768189
14.0,14,39.778152
15.0,15,39.781882
18.0,18,39.782524
15.0,15,39.787678
20.0,20,39.805166
14.0,14,39.810416
18.0,18,39.811277
18.0,18,39.81212
16.0,16,39.82102
14.0,14,39.828394
13.0,13,39.833617
14.0,14,39.838135
17.0,17,39.842594
13.0,13,39.843447
15.0,15,39.855347
13.0,13,39.856218
12.0,12,39.864946
15.0,15,39.869414
17.0,17,39.870271
14.0,14,39.880857
12.0,12,39.88604
16.0,16,39.88693
13.0,13,39.891237
17.0,17,39.898798
14.0,14,39.90923
14.0,14,39.91373
12.0,12,39.914925
13.0,13,39.92085
19.0,19,39.920951
12.0,12,39.930473
12.0,12,39.934999
12.0,12,39.936592
13.0,13,39.946901
13.0,13,39.946962
12.0,12,39.95214
11.0,11,39.95302
12.0,12,39.961869
12.0,12,39.968392
14.0,14,39.972926
12.0,12,39.973781
14.0,14,39.982619
13.0,13,39.993653
18.0,18,39.99373
14.0,14,39.995887
16.0,16,40.007739
15.0,15,40.012242
14.0,14,40.019437
17.0,17,40.024634
18.0,18,40.034287
16.0,16,40.039526
20.0,20,40.0412
12.0,12,40.041272
17.0,17,40.056531
11.0,11,40.05741
18.0,18,40.063294
15.0,15,40.067817
19.0,19,40.077435
13.0,13,40.079025
13.0,13,40.08279
15.0,15,40.090092
14.0,14,40.094518
12.0,12,40.099034
14.0,14,40.107489
17.0,17,40.111897
11.0,11,40.116698
16.0,16,40.122587
16.0,16,40.127893
14.0,14,40.133145
14.0,14,40.137825
19.0,19,40.148746
17.0,17,40.15045
11.0,11,40.150525
14.0,14,40.150556
18.0,18,40.16924
11.0,11,40.170312
15.0,15,40.204033
14.0,14,40.213617
16.0,16,40.215203
13.0,13,40.225465
12.0,12,40.232526
17.0,17,40.240546
19.0,19,40.240623
19.0,19,40.245826
13.0,13,40.247463
14.0,14,40.261772
14.0,14,40.263362
16.0,16,40.267901
17.0,17,40.273892
20.0,20,40.284048
15.0,15,40.288522
14.0,14,40.290893
18.0,18,40.295399
14.0,14,40.309971
20.0,20,40.310832
16.0,16,40.318478
13.0,13,40.318556
20.0,20,40.334289
14.0,14,40.335868
13.0,13,40.340377
19.0,19,40.342033
15.0,15,40.342108
15.0,15,40.360783
13.0,13,40.36086
13.0,13,40.362426
12.0,12,40.366853
19.0,19,40.377781
12.0,12,40.382291
14.0,14,40.383867
14.0,14,40.392006
13.0,13,40.392083
12.0,12,40.403698
14.0,14,40.4092
20.0,20,40.414274
17.0,17,40.421935
18.0,18,40.422794
16.0,16,40.433183
13.0,13,40.437621
13.0,13,40.439199
14.0,14,40.44498
15.0,15,40.449522
13.0,13,40.458581
14.0,14,40.460158
15.0,15,40.465409
11.0,11,40.469966
18.0,18,40.479639
17.0,17,40.486354
16.0,16,40.487209
12.0,12,40.491015
14.0,14,40.491093
12.0,12,40.501179
12.0,12,40.507762
11.0,11,40.508552
16.0,16,40.517866
16.0,16,40.523948
13.0,13,40.52555
13.0,13,40.532031
14.0,14,40.539704
11.0,11,40.545719
16.0,16,40.547198
17.0,17,40.551693
13.0,13,40.560474
16.0,16,40.567025
13.0,13,40.567922
11.0,11,40.572428
14.0,14,40.576818
15.0,15,40.584076
13.0,13,40.589359
12.0,12,40.594621
17.0,17,40.59979
17.0,17,40.604309
12.0,12,40.60552
13.0,13,40.611192
17.0,17,40.627464
14.0,14,40.628358
21.0,21,40.637542
15.0,15,40.639138
22.0,22,40.648192
20.0,20,40.660458
24.0,24,40.666887
18.0,18,40.670657
16.0,16,40.675089
30.0,30,40.68754
21.0,21,40.694066
19.0,19,40.699136
27.0,27,40.718571
30.0,30,40.72016
20.0,20,40.728965
28.0,28,40.734177
25.0,25,40.759467
23.0,23,40.766169
41.0,41,40.767039
37.0,37,40.778574
41.0,41,40.799087
36.0,36,40.814408
37.0,37,40.822003
37.0,37,40.825433
29.0,29,40.827863
17.0,17,40.844335
28.0,28,40.845139
15.0,15,40.851034
16.0,16,40.851095
21.0,21,40.865324
13.0,13,40.866516
17.0,17,40.875789
16.0,16,40.881638
18.0,18,40.886145
14.0,14,40.887729
14.0,14,40.898582
19.0,19,40.898643
12.0,12,40.907906
16.0,16,40.909514
19.0,19,40.919847
13.0,13,40.924248
14.0,14,40.928021
13.0,13,40.935862
15.0,15,40.935937
14.0,14,40.951823
17.0,17,40.953421
16.0,16,40.957197
16.0,16,40.963016
16.0,16,40.963093
12.0,12,40.972785
11.0,11,40.974387
10.0,10,40.979618
16.0,16,40.984035
13.0,13,40.988097
10.0,10,40.989697
11.0,11,40.994818
10.0,10,41.004094
15.0,15,41.010082
12.0,12,41.01173
14.0,14,41.011797
11.0,11,41.024652
15.0,15,41.02553
11.0,11,41.030741
14.0,14,41.039244
14.0,14,41.039299
10.0,10,41.044353
15.0,15,41.050208
13.0,13,41.054676
11.0,11,41.063523
11.0,11,41.063598
13.0,13,41.069505
13.0,13,41.075292
13.0,13,41.080401
13.0,13,41.085657
10.0,10,41.086517
15.0,15,41.087354
10.0,10,41.129242
11.0,11,41.130119
11.0,11,41.130186
12.0,12,41.130965
13.0,13,41.131773
11.0,11,41.136946
10.0,10,41.137753
12.0,12,41.138554
15.0,15,41.140656
13.0,13,41.140723
